event-id,visible,timestamp,location-long,location-lat,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
21783509857,true,2014-05-15 19:00:34.000,-126.5,44.5,"solar-geolocator","Cerorhinca monocerata","J680","190515131","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783509858,true,2014-05-16 19:00:34.000,-126.5,44.5,"solar-geolocator","Cerorhinca monocerata","J680","190515131","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783509860,true,2014-05-17 19:00:34.000,-126.5,43.5,"solar-geolocator","Cerorhinca monocerata","J680","190515131","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783509862,true,2014-05-18 19:00:34.000,-127.5,45.5,"solar-geolocator","Cerorhinca monocerata","J680","190515131","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783509864,true,2014-05-19 19:00:34.000,-126.5,45.5,"solar-geolocator","Cerorhinca monocerata","J680","190515131","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783509866,true,2014-05-20 19:00:34.000,-126.5,44.5,"solar-geolocator","Cerorhinca monocerata","J680","190515131","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783509868,true,2014-05-21 19:00:34.000,-126.5,42.5,"solar-geolocator","Cerorhinca monocerata","J680","190515131","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783509870,true,2014-05-22 19:00:34.000,-126.5,42.5,"solar-geolocator","Cerorhinca monocerata","J680","190515131","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783509872,true,2014-05-23 19:00:34.000,-126.5,42.5,"solar-geolocator","Cerorhinca monocerata","J680","190515131","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783509874,true,2014-05-24 19:00:34.000,-126.5,43.5,"solar-geolocator","Cerorhinca monocerata","J680","190515131","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783509876,true,2014-05-25 19:00:34.000,-126.5,42.5,"solar-geolocator","Cerorhinca monocerata","J680","190515131","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783509878,true,2014-05-26 19:00:34.000,-125.5,43.5,"solar-geolocator","Cerorhinca monocerata","J680","190515131","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783509880,true,2014-05-27 19:00:34.000,-125.5,43.5,"solar-geolocator","Cerorhinca monocerata","J680","190515131","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783509882,true,2014-05-28 19:00:34.000,-125.5,43.5,"solar-geolocator","Cerorhinca monocerata","J680","190515131","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783509884,true,2014-05-29 19:00:34.000,-126.5,43.5,"solar-geolocator","Cerorhinca monocerata","J680","190515131","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783509886,true,2014-05-30 19:00:34.000,-126.5,44.5,"solar-geolocator","Cerorhinca monocerata","J680","190515131","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783509888,true,2014-05-31 19:00:34.000,-126.5,44.5,"solar-geolocator","Cerorhinca monocerata","J680","190515131","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783509890,true,2014-06-01 19:00:34.000,-126.5,44.5,"solar-geolocator","Cerorhinca monocerata","J680","190515131","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783509892,true,2014-06-02 19:00:34.000,-127.5,42.5,"solar-geolocator","Cerorhinca monocerata","J680","190515131","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783509894,true,2014-06-03 19:00:34.000,-127.5,42.5,"solar-geolocator","Cerorhinca monocerata","J680","190515131","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783509896,true,2014-06-04 19:00:34.000,-127.5,42.5,"solar-geolocator","Cerorhinca monocerata","J680","190515131","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783509898,true,2014-06-05 19:00:34.000,-126.5,43.5,"solar-geolocator","Cerorhinca monocerata","J680","190515131","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783509900,true,2014-06-06 19:00:34.000,-126.5,43.5,"solar-geolocator","Cerorhinca monocerata","J680","190515131","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783509902,true,2014-06-07 19:00:34.000,-126.5,43.5,"solar-geolocator","Cerorhinca monocerata","J680","190515131","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783509904,true,2014-06-08 19:00:34.000,-126.5,43.5,"solar-geolocator","Cerorhinca monocerata","J680","190515131","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783509906,true,2014-06-09 19:00:34.000,-126.5,43.5,"solar-geolocator","Cerorhinca monocerata","J680","190515131","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783509908,true,2014-06-10 19:00:34.000,-125.5,43.5,"solar-geolocator","Cerorhinca monocerata","J680","190515131","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783509910,true,2014-06-11 19:00:34.000,-125.5,44.5,"solar-geolocator","Cerorhinca monocerata","J680","190515131","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783509912,true,2014-06-12 19:00:34.000,-125.5,44.5,"solar-geolocator","Cerorhinca monocerata","J680","190515131","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783509914,true,2014-06-13 19:00:34.000,-125.5,44.5,"solar-geolocator","Cerorhinca monocerata","J680","190515131","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783509916,true,2014-06-14 19:00:34.000,-125.5,44.5,"solar-geolocator","Cerorhinca monocerata","J680","190515131","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783509918,true,2014-06-15 19:00:34.000,-125.5,45.5,"solar-geolocator","Cerorhinca monocerata","J680","190515131","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783509920,true,2014-06-16 19:00:34.000,-125.5,45.5,"solar-geolocator","Cerorhinca monocerata","J680","190515131","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783509922,true,2014-06-17 19:00:34.000,-125.5,45.5,"solar-geolocator","Cerorhinca monocerata","J680","190515131","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783509924,true,2014-06-18 19:00:34.000,-125.5,44.5,"solar-geolocator","Cerorhinca monocerata","J680","190515131","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783509926,true,2014-06-19 19:00:34.000,-126.5,44.5,"solar-geolocator","Cerorhinca monocerata","J680","190515131","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783509928,true,2014-06-20 19:00:34.000,-126.5,44.5,"solar-geolocator","Cerorhinca monocerata","J680","190515131","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783509930,true,2014-06-21 19:00:34.000,-127.5,45.5,"solar-geolocator","Cerorhinca monocerata","J680","190515131","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783509932,true,2014-06-22 19:00:34.000,-127.5,46.5,"solar-geolocator","Cerorhinca monocerata","J680","190515131","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783509934,true,2014-06-23 19:00:34.000,-127.5,46.5,"solar-geolocator","Cerorhinca monocerata","J680","190515131","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783509936,true,2014-06-24 19:00:34.000,-126.5,47.5,"solar-geolocator","Cerorhinca monocerata","J680","190515131","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783509938,true,2014-06-25 19:00:34.000,-126.5,47.5,"solar-geolocator","Cerorhinca monocerata","J680","190515131","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783509943,true,2014-06-26 19:00:34.000,-127.5,47.5,"solar-geolocator","Cerorhinca monocerata","J680","190515131","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783509949,true,2014-06-27 19:00:34.000,-126.5,46.5,"solar-geolocator","Cerorhinca monocerata","J680","190515131","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783509955,true,2014-06-28 19:00:34.000,-126.5,46.5,"solar-geolocator","Cerorhinca monocerata","J680","190515131","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783509967,true,2014-06-29 19:00:34.000,-126.5,47.5,"solar-geolocator","Cerorhinca monocerata","J680","190515131","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783509982,true,2014-06-30 19:00:34.000,-126.5,47.5,"solar-geolocator","Cerorhinca monocerata","J680","190515131","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783510000,true,2014-07-01 19:00:34.000,-125.5,47.5,"solar-geolocator","Cerorhinca monocerata","J680","190515131","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783510018,true,2014-07-02 19:00:34.000,-125.5,46.5,"solar-geolocator","Cerorhinca monocerata","J680","190515131","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783510038,true,2014-07-03 19:00:34.000,-125.5,46.5,"solar-geolocator","Cerorhinca monocerata","J680","190515131","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783510058,true,2014-07-04 19:00:34.000,-125.5,46.5,"solar-geolocator","Cerorhinca monocerata","J680","190515131","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783510078,true,2014-07-05 19:00:34.000,-126.5,47.5,"solar-geolocator","Cerorhinca monocerata","J680","190515131","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783510097,true,2014-07-06 19:00:34.000,-126.5,46.5,"solar-geolocator","Cerorhinca monocerata","J680","190515131","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783510118,true,2014-07-07 19:00:34.000,-127.5,47.5,"solar-geolocator","Cerorhinca monocerata","J680","190515131","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783510143,true,2014-07-08 19:00:34.000,-127.5,48.5,"solar-geolocator","Cerorhinca monocerata","J680","190515131","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783510169,true,2014-07-09 19:00:34.000,-126.5,48.5,"solar-geolocator","Cerorhinca monocerata","J680","190515131","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783510199,true,2014-07-10 19:00:34.000,-126.5,48.5,"solar-geolocator","Cerorhinca monocerata","J680","190515131","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783510233,true,2014-07-11 19:00:34.000,-126.5,48.5,"solar-geolocator","Cerorhinca monocerata","J680","190515131","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783510267,true,2014-07-12 19:00:34.000,-126.5,47.5,"solar-geolocator","Cerorhinca monocerata","J680","190515131","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783510301,true,2014-07-13 19:00:34.000,-126.5,46.5,"solar-geolocator","Cerorhinca monocerata","J680","190515131","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783510335,true,2014-07-14 19:00:34.000,-127.5,47.5,"solar-geolocator","Cerorhinca monocerata","J680","190515131","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783510369,true,2014-07-15 19:00:34.000,-126.5,47.5,"solar-geolocator","Cerorhinca monocerata","J680","190515131","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783510404,true,2014-07-16 19:00:34.000,-126.5,47.5,"solar-geolocator","Cerorhinca monocerata","J680","190515131","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783510437,true,2014-07-17 19:00:34.000,-125.5,47.5,"solar-geolocator","Cerorhinca monocerata","J680","190515131","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783510474,true,2014-07-18 19:00:34.000,-126.5,46.5,"solar-geolocator","Cerorhinca monocerata","J680","190515131","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783510515,true,2014-07-19 19:00:34.000,-125.5,46.5,"solar-geolocator","Cerorhinca monocerata","J680","190515131","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783510561,true,2014-07-20 19:00:34.000,-126.5,47.5,"solar-geolocator","Cerorhinca monocerata","J680","190515131","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783510606,true,2014-07-21 19:00:34.000,-126.5,46.5,"solar-geolocator","Cerorhinca monocerata","J680","190515131","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783510652,true,2014-07-22 19:00:34.000,-126.5,46.5,"solar-geolocator","Cerorhinca monocerata","J680","190515131","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783510701,true,2014-07-23 19:00:34.000,-127.5,46.5,"solar-geolocator","Cerorhinca monocerata","J680","190515131","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783510751,true,2014-07-24 19:00:34.000,-127.5,45.5,"solar-geolocator","Cerorhinca monocerata","J680","190515131","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783510800,true,2014-07-25 19:00:34.000,-126.5,47.5,"solar-geolocator","Cerorhinca monocerata","J680","190515131","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783510852,true,2014-07-26 19:00:34.000,-126.5,47.5,"solar-geolocator","Cerorhinca monocerata","J680","190515131","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783510909,true,2014-07-27 19:00:34.000,-126.5,47.5,"solar-geolocator","Cerorhinca monocerata","J680","190515131","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783510968,true,2014-07-28 19:00:34.000,-126.5,47.5,"solar-geolocator","Cerorhinca monocerata","J680","190515131","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783511039,true,2014-07-29 19:00:34.000,-126.5,47.5,"solar-geolocator","Cerorhinca monocerata","J680","190515131","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783511108,true,2014-07-30 19:00:34.000,-126.5,47.5,"solar-geolocator","Cerorhinca monocerata","J680","190515131","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783511178,true,2014-07-31 19:00:34.000,-126.5,47.5,"solar-geolocator","Cerorhinca monocerata","J680","190515131","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783511211,true,2014-08-01 13:45:34.000,-126.5,47.5,"solar-geolocator","Cerorhinca monocerata","J680","190515131","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783511354,true,2014-08-03 01:45:34.000,-126.5,46.5,"solar-geolocator","Cerorhinca monocerata","J680","190515131","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783511396,true,2014-08-03 19:00:34.000,-128.5,45.5,"solar-geolocator","Cerorhinca monocerata","J680","190515131","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783511467,true,2014-08-04 19:00:34.000,-128.5,44.5,"solar-geolocator","Cerorhinca monocerata","J680","190515131","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783511542,true,2014-08-05 19:00:34.000,-127.5,44.5,"solar-geolocator","Cerorhinca monocerata","J680","190515131","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783511609,true,2014-08-06 19:00:34.000,-127.5,43.5,"solar-geolocator","Cerorhinca monocerata","J680","190515131","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783511682,true,2014-08-07 19:00:34.000,-127.5,43.5,"solar-geolocator","Cerorhinca monocerata","J680","190515131","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783511750,true,2014-08-08 19:00:34.000,-127.5,43.5,"solar-geolocator","Cerorhinca monocerata","J680","190515131","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783511825,true,2014-08-09 19:00:34.000,-127.5,44.5,"solar-geolocator","Cerorhinca monocerata","J680","190515131","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783511860,true,2014-08-10 13:45:34.000,-128.5,45.5,"solar-geolocator","Cerorhinca monocerata","J680","190515131","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783512017,true,2014-08-12 01:45:34.000,-128.5,45.5,"solar-geolocator","Cerorhinca monocerata","J680","190515131","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783512064,true,2014-08-12 19:00:34.000,-128.5,45.5,"solar-geolocator","Cerorhinca monocerata","J680","190515131","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783512149,true,2014-08-13 19:00:34.000,-127.5,45.5,"solar-geolocator","Cerorhinca monocerata","J680","190515131","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783512231,true,2014-08-14 19:00:34.000,-127.5,45.5,"solar-geolocator","Cerorhinca monocerata","J680","190515131","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783512311,true,2014-08-15 19:00:34.000,-127.5,46.5,"solar-geolocator","Cerorhinca monocerata","J680","190515131","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783512391,true,2014-08-16 19:00:34.000,-127.5,46.5,"solar-geolocator","Cerorhinca monocerata","J680","190515131","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783512473,true,2014-08-17 19:00:34.000,-128.5,46.5,"solar-geolocator","Cerorhinca monocerata","J680","190515131","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783512559,true,2014-08-18 19:00:34.000,-128.5,48.5,"solar-geolocator","Cerorhinca monocerata","J680","190515131","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783512643,true,2014-08-19 19:00:34.000,-129.5,47.5,"solar-geolocator","Cerorhinca monocerata","J680","190515131","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783512730,true,2014-08-20 19:00:34.000,-129.5,48.5,"solar-geolocator","Cerorhinca monocerata","J680","190515131","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783512816,true,2014-08-21 19:00:34.000,-128.5,48.5,"solar-geolocator","Cerorhinca monocerata","J680","190515131","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783512901,true,2014-08-22 19:00:34.000,-127.5,48.5,"solar-geolocator","Cerorhinca monocerata","J680","190515131","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783512984,true,2014-08-23 19:00:34.000,-127.5,48.5,"solar-geolocator","Cerorhinca monocerata","J680","190515131","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783513071,true,2014-08-24 19:00:34.000,-126.5,48.5,"solar-geolocator","Cerorhinca monocerata","J680","190515131","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783513157,true,2014-08-25 19:00:34.000,-126.5,48.5,"solar-geolocator","Cerorhinca monocerata","J680","190515131","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783513244,true,2014-08-26 19:00:34.000,-126.5,48.5,"solar-geolocator","Cerorhinca monocerata","J680","190515131","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783513328,true,2014-08-27 19:00:34.000,-126.5,47.5,"solar-geolocator","Cerorhinca monocerata","J680","190515131","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783513413,true,2014-08-28 19:00:34.000,-125.5,47.5,"solar-geolocator","Cerorhinca monocerata","J680","190515131","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783513499,true,2014-08-29 19:00:34.000,-126.5,46.5,"solar-geolocator","Cerorhinca monocerata","J680","190515131","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783513586,true,2014-08-30 19:00:34.000,-126.5,45.5,"solar-geolocator","Cerorhinca monocerata","J680","190515131","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783513670,true,2014-08-31 19:00:34.000,-126.5,46.5,"solar-geolocator","Cerorhinca monocerata","J680","190515131","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783513758,true,2014-09-01 19:00:34.000,-124.5,47.5,"solar-geolocator","Cerorhinca monocerata","J680","190515131","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783513844,true,2014-09-02 19:00:34.000,-124.5,47.5,"solar-geolocator","Cerorhinca monocerata","J680","190515131","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783513928,true,2014-09-03 19:00:34.000,-124.5,47.5,"solar-geolocator","Cerorhinca monocerata","J680","190515131","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783514017,true,2014-09-04 19:00:34.000,-125.5,44.5,"solar-geolocator","Cerorhinca monocerata","J680","190515131","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783514056,true,2014-09-05 13:45:34.000,-125.5,44.5,"solar-geolocator","Cerorhinca monocerata","J680","190515131","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783514225,true,2014-09-07 01:45:34.000,-125.5,39.5,"solar-geolocator","Cerorhinca monocerata","J680","190515131","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783514273,true,2014-09-07 19:00:34.000,-125.5,39.5,"solar-geolocator","Cerorhinca monocerata","J680","190515131","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783514355,true,2014-09-08 19:00:34.000,-125.5,38.5,"solar-geolocator","Cerorhinca monocerata","J680","190515131","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783514444,true,2014-09-09 19:00:34.000,-125.5,36.5,"solar-geolocator","Cerorhinca monocerata","J680","190515131","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783514529,true,2014-09-10 19:00:34.000,-125.5,36.5,"solar-geolocator","Cerorhinca monocerata","J680","190515131","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783514613,true,2014-09-11 19:00:34.000,-123.5,35.5,"solar-geolocator","Cerorhinca monocerata","J680","190515131","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783514700,true,2014-09-12 19:00:34.000,-124.5,34.5,"solar-geolocator","Cerorhinca monocerata","J680","190515131","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783514785,true,2014-09-13 19:00:34.000,-124.5,34.5,"solar-geolocator","Cerorhinca monocerata","J680","190515131","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783514873,true,2014-09-14 19:00:34.000,-124.5,34.5,"solar-geolocator","Cerorhinca monocerata","J680","190515131","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783514958,true,2014-09-15 19:00:34.000,-124.5,34.5,"solar-geolocator","Cerorhinca monocerata","J680","190515131","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783515043,true,2014-09-16 19:00:34.000,-125.5,35.5,"solar-geolocator","Cerorhinca monocerata","J680","190515131","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783515129,true,2014-09-17 19:00:34.000,-124.5,34.5,"solar-geolocator","Cerorhinca monocerata","J680","190515131","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783515217,true,2014-09-18 19:00:34.000,-124.5,34.5,"solar-geolocator","Cerorhinca monocerata","J680","190515131","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783515301,true,2014-09-19 19:00:34.000,-124.5,32.5,"solar-geolocator","Cerorhinca monocerata","J680","190515131","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783515386,true,2014-09-20 19:00:34.000,-124.5,34.5,"solar-geolocator","Cerorhinca monocerata","J680","190515131","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783515472,true,2014-09-21 19:00:34.000,-124.5,34.5,"solar-geolocator","Cerorhinca monocerata","J680","190515131","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783515557,true,2014-09-22 19:00:34.000,-124.5,33.5,"solar-geolocator","Cerorhinca monocerata","J680","190515131","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783515643,true,2014-09-23 19:00:34.000,-124.5,33.5,"solar-geolocator","Cerorhinca monocerata","J680","190515131","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783515727,true,2014-09-24 19:00:34.000,-123.5,33.5,"solar-geolocator","Cerorhinca monocerata","J680","190515131","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783515815,true,2014-09-25 19:00:34.000,-123.5,33.5,"solar-geolocator","Cerorhinca monocerata","J680","190515131","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783515899,true,2014-09-26 19:00:34.000,-123.5,33.5,"solar-geolocator","Cerorhinca monocerata","J680","190515131","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783515985,true,2014-09-27 19:00:34.000,-123.5,34.5,"solar-geolocator","Cerorhinca monocerata","J680","190515131","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783516071,true,2014-09-28 19:00:34.000,-123.5,33.5,"solar-geolocator","Cerorhinca monocerata","J680","190515131","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783516157,true,2014-09-29 19:00:34.000,-123.5,34.5,"solar-geolocator","Cerorhinca monocerata","J680","190515131","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783516242,true,2014-09-30 19:00:34.000,-123.5,33.5,"solar-geolocator","Cerorhinca monocerata","J680","190515131","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783516328,true,2014-10-01 19:00:34.000,-123.5,33.5,"solar-geolocator","Cerorhinca monocerata","J680","190515131","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783516414,true,2014-10-02 19:00:34.000,-123.5,33.5,"solar-geolocator","Cerorhinca monocerata","J680","190515131","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783516500,true,2014-10-03 19:00:34.000,-123.5,33.5,"solar-geolocator","Cerorhinca monocerata","J680","190515131","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783516586,true,2014-10-04 19:00:34.000,-122.5,33.5,"solar-geolocator","Cerorhinca monocerata","J680","190515131","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783516672,true,2014-10-05 19:00:34.000,-123.5,33.5,"solar-geolocator","Cerorhinca monocerata","J680","190515131","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783516758,true,2014-10-06 19:00:34.000,-122.5,33.5,"solar-geolocator","Cerorhinca monocerata","J680","190515131","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783516843,true,2014-10-07 19:00:34.000,-122.5,33.5,"solar-geolocator","Cerorhinca monocerata","J680","190515131","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783516929,true,2014-10-08 19:00:34.000,-123.5,33.5,"solar-geolocator","Cerorhinca monocerata","J680","190515131","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783517014,true,2014-10-09 19:00:34.000,-123.5,33.5,"solar-geolocator","Cerorhinca monocerata","J680","190515131","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783517099,true,2014-10-10 19:00:34.000,-122.5,33.5,"solar-geolocator","Cerorhinca monocerata","J680","190515131","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783517187,true,2014-10-11 19:00:34.000,-122.5,33.5,"solar-geolocator","Cerorhinca monocerata","J680","190515131","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783517271,true,2014-10-12 19:00:34.000,-123.5,35.5,"solar-geolocator","Cerorhinca monocerata","J680","190515131","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783517356,true,2014-10-13 19:00:34.000,-122.5,33.5,"solar-geolocator","Cerorhinca monocerata","J680","190515131","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783517441,true,2014-10-14 19:00:34.000,-122.5,33.5,"solar-geolocator","Cerorhinca monocerata","J680","190515131","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783517526,true,2014-10-15 19:00:34.000,-122.5,34.5,"solar-geolocator","Cerorhinca monocerata","J680","190515131","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783517611,true,2014-10-16 19:00:34.000,-123.5,35.5,"solar-geolocator","Cerorhinca monocerata","J680","190515131","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783517696,true,2014-10-17 19:00:34.000,-123.5,34.5,"solar-geolocator","Cerorhinca monocerata","J680","190515131","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783517782,true,2014-10-18 19:00:34.000,-122.5,35.5,"solar-geolocator","Cerorhinca monocerata","J680","190515131","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783517868,true,2014-10-19 19:00:34.000,-123.5,35.5,"solar-geolocator","Cerorhinca monocerata","J680","190515131","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783517954,true,2014-10-20 19:00:34.000,-124.5,36.5,"solar-geolocator","Cerorhinca monocerata","J680","190515131","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783518040,true,2014-10-21 19:00:34.000,-124.5,36.5,"solar-geolocator","Cerorhinca monocerata","J680","190515131","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783518126,true,2014-10-22 19:00:34.000,-125.5,36.5,"solar-geolocator","Cerorhinca monocerata","J680","190515131","Rhinoceros Auklet North American Pacific Coast (GLS)"
21783518212,true,2014-10-23 19:00:34.000,-124.5,36.5,"solar-geolocator","Cerorhinca monocerata","J680","190515131","Rhinoceros Auklet North American Pacific Coast (GLS)"
